"","REGION","WBAN_ID","STATION_NAME","STATE_PROVINCE","COUNTY","COUNTRY","EXTENDED_NAME","CALL_SIGN","STATION_TYPE","DATE_ASSIGNED","BEGIN_DATE","COMMENTS","LOCATION","ELEV_OTHER","ELEV_GROUND","ELEV_RUNWAY","ELEV_BAROMETRIC","ELEV_STATION","ELEV_UPPER_AIR"
"6932","241/941",94144,"IDAHO FALLS 43NW","ID","","US","","","WB ","","","","","","","","","",""
"6933","241/941",94145,"GREAT FALLS","MT","","US","AUX WX STN","","","","","","","","","","","",""
"6934","241/941",94147,"OMAK","WA","","US","","OMK","WB/2ND ORDER/FAA EXP","","","","48*27'52""N 119*31'01""W","","","","","",""
"6935","241/941",94148,"FORT MACLEOD","ALTA","","CANADA","MACLEOD","","","","","","","","","","","",""
"6936","241/941",94149,"NELSON","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"6937","241/941",94150,"MULLAN","ID","","US","","","CAA","","","","","","","","","",""
"6938","241/941",94151,"KELOWNA","BRITISH COLUMBIA","","CANADA","DOT APT","","","","","","","","","","","",""
"6939","241/941",94152,"SUMMERLAND","BRITISH COLUMBIA","","CANADA","R STN","","","","","","","","","","","",""
"6940","241/941",94153,"PINCHER CREEK","ALBERTA","","CANADA","","","","","","","","","","","","",""
"6941","241/941",94154,"LEWISTON","ID","","US","","","WBO","","","","","","","","","",""
"6942","241/941",94155,"EVANSTON","WY","","US","","","CAA","","","","","","","","","",""
"6943","241/941",94156,"EVANSTON","WY","","US","MUNICIPAL APT TYPE A","","","","","","","","","","","",""
"6944","241/941",94157,"CRANBROOK","BRITISH COLUMBIA","","CANADA","DOT APT","","","","","","","","","","","",""
"6945","241/941",94158,"SAYLOR CREEK","ID","","US","GUNNERY RANGE","","","","","","","","","","","",""
"6946","241/941",94159,"PINCHER CREEK AUT","ALTA","","CANADA","","","","","","","","","","","","",""
"6947","241/941",94160,"MT KOBAU OBSERVATORY","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"6948","241/941",94161,"HAILEY","ID","","US","","SUN","FAA EXP","","","","43*30'18""N 114*17'45""W","","","","","",""
"6949","241/941",94162,"ELLISTON","MT","","US","","","","","","","","","","","","",""
"6950","241/941",94163,"WEST YELLOWSTONE","MT","","US","","","","","","","","","","","","",""
"6951","241/941",94164,"PINCHER CREEK AIRPROT","ALBERTA","","CANADA","","","","","","","","","","","","",""
"6952","241/941",94165,"PINCHER CREEK AUT","ALBERTA","","CANADA","","","","","","","","","","","","",""
"6953","241/941",94166,"SPARWOOD","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"6954","241/941",94167,"WHITEHORSE","OR","","US","","","","","","","","","","","","",""
"6955","241/941",94168,"LAGRANDE","OR","","US","","","","","","","","","","","","",""
"6956","241/941",94169,"HERMISTON","OR","","US","","","","","","","","","","","","",""
"6957","241/941",94170,"BURNS ","ID","","US","","","","","","NOTE- DELETED FROM DATA BASE","","","","","","",""
"6958","241/941",94171,"KIMBERLY","ID","","US","","","","","","","","","","","","",""
"6959","241/941",94172,"ELLISTON","MT","","US","","ETM","","","","","","","","","","",""
"6960","241/941",94173,"YELLOWSTONE *","WY","","US","YELLOWSTONE LAKE","P60","AMOS/NWS/ASOS","8/14/1998","8/13/1998","","44*32'40""N 110*25'16""W","","7835 FT","","","",""
"6961","241/941",94174,"ELK CITY *","ID","","US","","P69","AMOS","","","","","","","","","",""
"6962","241/941",94175,"ROME *","OR","","US","","P88","AMOS","","","","","","","","","",""
"6963","241/941",94176,"SPOKANE","WA","SPOKANE","US","FELTS FLD","SFF","FAA/ASOS","10/19/1998","10/15/1998","","47*40'59""N 117*19'17""W","1953 FT","","","","",""
"6964","241/941",94177,"HAILEY","ID","","US","","SUN","","","","","","","","","","",""
"6965","241/941",94178,"TWIN FALLS","ID","","US","","TWF","","","","","42*28'55""N 114*29'13""W","","","","","",""
"6966","241/941",94179,"YELLOWSTON * WEST","MT","","US","WEST YELLOWSTONE","WYS","","","","","","","","","","",""
"6967","241/941",94180,"SALMON","ID","","US","RADIO STATION","27U","","","","","","","","","","",""
"6968","241/941",94181,"COEUR D'ALENE","ID","","US","","","","","","","","","","","","",""
"6969","241/941",94182,"MCCALL","ID","VALLEY","US","MCCALL AP","MYL","ASOS/FAA ","9/23/1997","9/16/1997","","44*53'20""N  116*06'06""W","","","5120 FT","","",""
"6970","241/941",94183,"EAGLE RANGE","UT","","US","","U16","","","","","","","","","","",""
"6971","241/941",94184,"SODA SPRINGS","ID","","US","","U78","","","","","","","","","","",""
"6972","241/941",94185,"BURNS","OR","","US","","BNO","NWS","","","PUBLISHED","43*35'32""N 118*57'14""W","","","","","",""
"6973","241/941",94186,"MALTA","ID","","US","","77M","BASIC/AWOS","4/25/2005","","04/25/05/ AWOS","","","","","","",""
"6974","241/941",94187,"HANFORD","WA","","US","","HMS","SYNOPTIC","","","","","","","","","",""
"6975","241/941",94188,"LETHBRIDGE CDA","ALBERTA","","CANADA","","","SOLAR CLIM","","","","","","","","","",""
"6976","241/941",94189,"TOOELE ARMY DEPOT","UT","","US"," ","T62","","","","","","","","","","",""
"6977","241/941",94190,"WILDHORSE RESERVOIR","NV","","US","COOP-ARWS/AWOS EFF 4/7/05","AWH","","","","MMS SHOW WBAN NAME AS ELKO","","","","","","",""
"6978","241/941",94191,"DUGWAY PROVING GROUNDS","UT","","US","","","U/A","","","","","","","","","",""
"6979","241/941",94192,"KEMMERER","WY","","US"," ","","COOP","","","KMRW4 TDL REQUEST","","","","","","",""
"6980","241/941",94193,"GRACE","ID","","US","","","COOP","","","GRCI1 TDL REQUEST","42 35 N /111 44 W","","","","","",""
"6981","241/941",94194,"REXBURG","ID","MADISON","US","MADISON COUNTY AP","U11/RXE","AWOS/FAA/ASOS","2/13/1998","2/12/1998","","43*50'02""N 111*52'52""W","","","4858 FT","","",""
"6982","241/941",94195,"CALDWELL","ID","","US","CALDWELL INDUSTRIAL AP","U35/EUL","AWOS","","","U35 CHANGED TO EUL","","","","","","",""
"6983","241/941",94196,"JOHN DAY APT","OR","","US","","5J0","SAWRS","","","","","","","","","",""
"6984","241/941",94197,"OMAK","WA","","US","","OMK","AWOS","","","","","","","","","",""
"6985","241/941",94198,"WELLS","NV","","US","MAE PROJECT","9BB","BASIC","","","","","","","","","",""
"6986","241/941",94199,"COLVILLE","WA","","US","MAE PROJECT","CQV","BASIC","","","","","","","","","",""
"6987","242/942",94201,"VICTORIA","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"6988","242/942",94202,"ANACORTES","WA","","US","","","WB","","","","","","","","","",""
"6989","242/942",94203,"ARLINGTON","OR","","US","","","WB","","","","","","","","","",""
"6990","242/942",94204,"CASCADE LOCKS","OR","","US","","","WB","","","","","","","","","",""
"6991","242/942",94205,"CHEHALIS","WA","","US","","","WB","","","","","","","","","",""
"6992","242/942",94206,"CLE ELUM","WA","","US","","","WB","","","","","","","","","",""
"6993","242/942",94207,"CONDON","OR","","US","","","WB","","","","","","","","","",""
"6994","242/942",94208,"DALLESPORT","WA","","US","","","WB","","","","","","","","","",""
"6995","242/942",94209,"EASTON","WA","","US","","","WB","","","","","","","","","",""
"6996","242/942",94210,"GOLDENDALE","WA","","US","","","WB","","","","","","","","","",""
"6997","242/942",94211,"HARRINGTON","WA","","US","","","WB","","","","","","","","","",""
"6998","242/942",94212,"LESTER","WA","","US","","","WB","","","","","","","","","",""
"6999","242/942",94213,"MOCLIPS","WA","","US","","","WB","","","","","","","","","",""
"7000","242/942",94214,"OREGON CITY","OR","","US","","","WB","","","","","","","","","",""
"7001","242/942",94215,"PORT ORFORD","OR","","US","","","WB","","","","","","","","","",""
"7002","242/942",94216,"TACOMA","WA","","US","MCCHORD FIELD","","WB","","","","","","","","","",""
"7003","242/942",94217,"WATERVILLE","WA","","US"," ","","WB","","","","","","","","","",""
"7004","242/942",94218,"WENATCHEE","WA","","US","","","WB","","","","","","","","","",""
"7005","242/942",94219,"YELM","WA","","US","","","WB","","","","","","","","","",""
"7006","242/942",94220,"CASTLE ROCK","WA","","US","","","WB","","","","","","","","","",""
"7007","242/942",94221,"MOUNT VERNON","WA","","US","","","WB","","","","","","","","","",""
"7008","242/942",94222,"NORTH BEND","WA","","US","","","WB","","","","","","","","","",""
"7009","242/942",94223,"CAPE BLANCO","OR","","US","","","USCG","","","","","","","","","",""
"7010","242/942",94224,"ASTORIA","OR","","US","","AST","WB 1ST ORDER/NWS","","","","46*09'29""N 123*52'39""W","","","","","",""
"7011","242/942",94225,"HOQUIAM","WA","GRAYS HARBOR","US","BOWERMAN AP","HQM","CAA/FAA/ASOS","3/23/2001","3/22/2001","FAA/ASOS (3/23/2001)","46*58'16""N 123*56'12""W","","22 FT ","14 FT","17 FT","15 FT",""
"7012","242/942",94226,"WESTVIEW (A)","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7013","242/942",94227,"SHELTON","WA","MASON","US","SHELTON SANDERSON FLD.","SHN","WB/NWS/ASOS","5/26/1998","5/22/1998","","47*14'00""N 123*08'00""W","269 FT","","278 FT","","",""
"7014","242/942",94228,"ASTORIA TONGUE POINT","OR","","US","","","NAS","","","","","","","","","",""
"7015","242/942",94229,"BOUNDARY BAY","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7016","242/942",94230,"VANCOUVER ","BRITISH COLUMBIA","","CANADA","JERICHO BEACH","","DOT","","","","","","","","","",""
"7017","242/942",94231,"TOFINO","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7018","242/942",94232,"UCLUELET","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7019","242/942",94233,"ALLISON PASS","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7020","242/942",94234,"TOFINO","BRITISH COLUMBIA","","CANADA","","","DOT","","","(A)","","","","","","",""
"7021","242/942",94235,"PITT MEADOWS","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7022","242/942",94236,"KLAMATH FALLS","OR","","US","KINGSLEY FIELD","LMT","ASOS","10/24/1997","10/15/1997","","42*09'00""N 121*44'00""W","","4091 FT","","","",""
"7023","242/942",94237,"DEPARTURE BAY","BRITISH COLUMBIA","","CANADA","R STATION","","","","","","","","","","","",""
"7024","242/942",94238,"VANCOUVER","BRITISH COLUMBIA","","CANADA","UNIVERSITY OF BC","","","","","","","","","","","",""
"7025","242/942",94239,"WENATCHEE","WA","DOUGLAS","US","PANGBORN FIELD","EAT","FAA/ASOS","11/30/2000","11/30/2000","FAA/ASOS (11/30/2000)","47123'56""N 120*12'24""W","","","1245 FT","","",""
"7026","242/942",94240,"QUILLAYUTE","WA","","US","","UIL","WBAS/NWS","","","","47*56'03""N 124*33'39""W","","","","","",""
"7027","242/942",94241,"CAMPBELL RIVER A","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7028","242/942",94242,"SOOKE","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"7029","242/942",94243,"PORT ALBERNI","BRITISH COLUMBIA","","CANADA","AIRPORT","","","","","","","","","","","",""
"7030","242/942",94244,"HOPE (AUT)","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7031","242/942",94245,"SHERINGHAM POINT (AUT)","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7032","242/942",94246,"VANCOUVER HARBOUR","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7033","242/942",94247,"VICTORIA GON (AUT)","BRITISH COLUMBIA","","CANADA","","CWLM","","","","","","","","","","",""
"7034","242/942",94248,"RENTON","WA","KING","US","RENTON REG AP","RNT","FAA/ASOS","10/9/1998","10/8/1998","","47*29'36""N 122*12'52""W","","","29 FT","","",""
"7035","242/942",94249,"SMITH ISLAND","WA","","US","","","","","","","","","","","","",""
"7036","242/942",94250,"ESTEVAN POINT","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7037","242/942",94251,"COOS BAY ","OR","","US","COAST GUARD STN","","","","","","","","","","","",""
"7038","242/942",94252,"CAMPBELL RIVER A","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7039","242/942",94253,"CORVALLIS","OR","","US","","OSU","","","","","","","","","","",""
"7040","242/942",94254,"FATURNA ISLAND","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7041","242/942",94255,"EUGENE","OR","","US","","","","","","","","","","","","",""
"7042","242/942",94256,"BEND","OR","","US","","","","","","","","","","","","",""
"7043","242/942",94257,"COOS BAY ","OR","","US","","","","","","# PURGED FROM STN HIS D/B 11/91 PROBABLY DUPLICATE OF 94251 AVL","","","","","","",""
"7044","242/942",94258,"VANCOUVER","WA","","US","","","","","","","","","","","","",""
"7045","242/942",94259,"MCMINVILLE","OR","","US","","","","","","SEE 94273","","","","","","",""
"7046","242/942",94260,"PORT ALBERNI","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7047","242/942",94261,"HILLSBORO","OR","WASHINGTON","US","PORTLAND HILLSBORO AP","HIO","FAA/ASOS","6/19/1998","6/18/1998","","45*32'26""N 122*56'55""W","","","204 FT","","",""
"7048","242/942",94262,"SHELTER COVE","CA","","US","","087","","","","","","","","","","",""
"7049","242/942",94263,"BREMERTON","WA","","US","","PWT","","","","","","","","","","",""
"7050","242/942",94264,"ALTURAS ","CA","","US","","S11","BASIC","","","","","","","","","",""
"7051","242/942",94265,"SQUAMISH AIRPORT","BRITISH COLUMBIA","","CANADA","SQUAMISH AIRPORT","CWSK","AWOS","","","CWSK( ADDED FOR AWOS TASK)","","","","","","",""
"7052","242/942",94266,"PORT ANGELES","WA","","US","","CLM","SAWRS/FAA EXP","","","","48*07'13""N 123*29'54""W","","","","","",""
"7053","242/942",94267,"","","","","","","","","","","","","","","","",""
"7054","242/942",94268,"","","","","","","","","","","","","","","","",""
"7055","242/942",94269,"","","","","","","","","","","","","","","","",""
"7056","242/942",94270,"","","","","","","","","","","","","","","","",""
"7057","242/942",94271,"","","","","","","","","","","","","","","","",""
"7058","242/942",94272,"AMPHITRITE POINT","BRITISH COLUMBIA","","CANADA","","","","","","","","","","","","",""
"7059","242/942",94273,"MCMINNVILLE","OR","YAMHILL","US","MCMINNVILLE MUNI AP","MMV","FAA/ASOS","2/14/1997","1/29/1997","","45*11'41""N 123*08'02""W","","","159 FT","","",""
"7060","242/942",94274,"TACOMA","WA","","US","","TIW","","","","","47*16'05""N 122*34'37""W","","","","","",""
"7061","242/942",94275,"POWELL RIVER","","","","","","","","","","","","","","","",""
"7062","242/942",94276,"FRIDAY HARBOR","WA","","US","","S19/FHR","FAA EXP","","","","48*31'20""N 123*01'23""W","","","","","",""
"7063","242/942",94277,"HOOD RIVER","OR","","US","SOLAR RADIATION SITE","","","","","UNIVERSITY OF OREGON SOLAR RESEARCH","","","","","","",""
"7064","242/942",94278,"WEST HOOD RIVER","OR","","US","","","","","","UNIVERSITY OF OREGON REQUESTED","","","","","","",""
"7065","242/942",94279,"PARKDALE","OR","","US","","","","","","UNIVERSITY OF OREGON REQUESTED","","","","","","",""
"7066","242/942",94280,"OAK HARBOR AIR PARK","WA","","US","","76S","","","","","","","","","","",""
"7067","242/942",94281,"AURORA STATE AIRPORT","OR","","US","","3S2","SAWRS","","","","","","","","","",""
"7068","242/942",94282,"BURLINGTON","WA","","US","SKAGET-BAYVIEW AP","75S/BVS","SAWRS/AWOS","5/7/2003","","75S, CHGD TO BVS, AP NAME SKAGIT REGIONAL AP / ADDED AWOS 5/7/2003","","","","","","",""
"7069","242/942",94283,"HOPE ","BRITISH COLUMBIA","","CANADA","","WHF","AUTO","","","","","","","","","",""
"7070","242/942",94284,"CAPE MEARES","OR","","US","AIR SAMPLE STATION","","","","","","","","","","","",""
"7071","242/942",94285,"LAKEVIEW","OR","","US","","LKV","AWOS","","","","","","","","","",""
"7072","242/942",94286,"OLYMPIC PENINSULA (NEAR CLALLAM BAY)","WA","","US","AIR SAMPLE STATION","","","","","","","","","","","",""
"7073","242/942",94287,"SEATTLE/TACOMA RDA AT EVERETT S CAMINO ISLAND","WA","","US","","ATX","NEXRAD","","","","","","","","","",""
"7074","242/942",94288,"PORTLAND/SCAPPOOSE","OR","","US","","1S4/SPB/KRTX","NEXRAD","","","1S4 CHANGED TO SPB","","","","","","",""
"7075","242/942",94289,"EUREKA/HUMBOLDT COUNTY (BUNKERHILL)","CA","","US","","BHX","NEXRAD","","","","","","","","","",""
"7076","242/942",94290,"SEATTLE-TACOMA WFO AT NOAA SAND POINT","WA","","US","ALSO SURFACE STATION","SEW","","","","","","","","","","",""
"7077","242/942",94291,"FORT CROOK","CA","","US","FORTS PROJ.","","","","","","","","","","","",""
"7078","242/942",94292,"FORT HUMBOLDT","CA","","US","FORTS PROJ.","","","","","","","","","","","",""
"7079","242/942",94293,"FORT JONES","CA","","US","FORTS PROJ.","","","","","","","","","","","",""
"7080","242/942",94294,"FORT READING","CA","","US","FORTS PROJ.","","","","","","","","","","","",""
"7081","242/942",94295,"FORT TER-WAW","CA","","US","FORTS PROJ.","","","","","","","","","","","",""
"7082","242/942",94296,"MEDFORD/JACKSON COUNTY (MOUNT ASHLAND)","OR","","US","","KMAX","NEXRAD","","","","","","","","","",""
"7083","242/942",94297,"COUPEVILLE/NOLF","WA","","US","","KNRA","ASOS","","","","","","","","","",""
"7084","242/942",94298,"VANCOUVER","WA","CLARK","US","PEARSON AIRPARK","60S/VUO","ASOS/FAA","6/25/1996","6/19/1996","60S CHANGED TO VUO","45*37'15""N 122*39'26""W","?","","","","",""
"7085","242/942",94299,"ALTURAS ","CA","MODOC","US","ALTURAS MUNI AP","O00/AAT","ASOS-NWS","6/2/1998","6/1/1998","O00 CHANGED TO AAT","41*29'29""N 120*33'52""W","4374 FT","","","","",""
"7086","146/946",94601,"ROCKLAND","ME","","US","","RKD","","","","","","","","","","",""
"7087","146/946",94602,"MOUNT DESERT ROCK","ME","","US","","21B","","","","","","","","","","",""
"7088","146/946",94603,"GREENVILLE","ME","","US","","","AMOS","","","","","","","","","",""
"7089","146/946",94604,"PRESQUE ISLE *","ME","","US","MUNICIPAL APT","PQI","","","","","","","","","","",""
"7090","146/946",94605,"CLAYTON LAKE","ME","","US","OLCO LANDING SEAPLANE BASE","40B","FAA/AWOS","4/9/2005","","","","","","","","",""
"7091","146/946",94606,"ISLE ROUGE AUTO","QUEBEC","","CANADA","","","AUTO/ AWOS","","","","","","","","","",""
"7092","146/946",94607,"HEATH POINT","QUEBEC","","CANADA","","WHP","AUTO","","","","","","","","","",""
"7093","146/946",94608,"MCNABS ISLAND","NOVA SCOTIA","","CANADA","","CXMI","AUTO","","","CXMI (ADDED FOR AWOS TASK)","","","","","","",""
"7094","146/946",94609,"ST LEONARD AP","NOVA SCOTIA","","CANADA","","","24 HRLY SYNOP","","","24 HRLY SYNOP","","","","","","",""
"7095","146/946",94610,"HART ISLAND","NOVA SCOTIA","","CANADA","","WRB","AUTO","","","WRB (HRLY SYNOP)","","","","","","",""
"7096","146/946",94611,"CARIBOU POINT","NOVA SCOTIA","","CANADA","","WRS","AUTO","","","","","","","","","",""
"7097","146/946",94612,"CAP D'ESPOIR","QUEBEC","","CANADA","","WRZ","","","","WRZ (AUTO)","","","","","","",""
"7098","146/946",94613,"CAP CHAT","QUEBEC","","CANADA","","WSG","","","","","","","","","","",""
"7099","146/946",94614,"CAP MADELEINE","PQ","","CANADA","","WSF","AUTO","","","","","","","","","",""
"7100","146/946",94615,"POINTE DES MONTS","PQ","","CANADA","","WTG","AUTO","","","","","","","","","",""
"7101","146/946",94616,"ST PAUL ISLAND (AUT)","NOVA SCOTIA","","CANADA","","","","","","","","","","","","",""
"7102","146/946",94617,"POINT ESCUMINAZ","NEW BRUNSWICK","","CANADA","","WPJ","","","","","","","","","","",""
"7103","146/946",94618,"FOURCHU HEAD","NOVA SCOTIA","","CANADA","","WRW","AUTO","","","","","","","","","",""
"7104","146/946",94619,"BEAVER ISLAND","NOVA SCOTIA","","CANADA","","WBV","AUTO","","","","","","","","","",""
"7105","146/946",94620,"YARMOUTH","NOVA SCOTIA","","CANADA","","WQI","U/A","","","","","","","","","",""
"7106","146/946",94621,"TRURO AUTO","NOVA SCOTIA","","CANADA","","WUR","","","","","","","","","","",""
"7107","146/946",94622,"EAST BALTIC","PRINCE EDWARD ISLAND","","CANADA","","WEW","AUTO","","","","","","","","","",""
"7108","146/946",94623,"WISCASSET AIRPORT","ME","LINCOLN","US","","9B9","ASOS","5/4/1995","4/28/1995","","43*57'49""N 68*42'42""W","68 FT","","","","",""
"7109","146/946",94624,"CHATHAM","MA","BARNSTABLE","US","CHATHAM MUNI APT","CQX","ASOS","6/14/1995","","","41*41'15""N 69*59'36""W","68 FT","","","","",""
"7110","146/946",94625,"HOULTON/AROOSTOOK CO (CARIBOU)","ME","","US","","KCBW","NEXRAD","","","","","","","","","",""
"7111","146/946",94626,"GREENVILLE","ME","PISCATAQUIS","US","FOREST SVC","GNR","ASOS/NWS","3/6/1998","3/4/1998","","45*28'00""N 64*36'00""W","1028 FT","","","","",""
"7112","146/946",94627,"NANTUCKET LIGHTSHIP","MA","","US","","","","","","","","","","","","",""
"7113","146/946",94628,"POLLOCK RIP LIGHTSHIP","MA","","US","","","","","","","","","","","","",""
"7114","146/946",94629,"BEAVEN ISLAND","NOVA SCOTIA","","CANADA","","CWBV ","AWOS","","","CWBV (AWOS TASK)","","","","","","",""
"7115","146/946",94630,"KEJIMKUJIK 1","NOVA SCOTIA","","CANADA","","CWKG ","AWOS","","","CWKG (AWOS TASK)","","","","","","",""
"7116","146/946",94631,"NORTH POINT","PRINCE EDWARD ISLAND","","CANADA","","CWNE ","AWOS","","","CWNE (AWOS TASK)","","","","","","",""
"7117","146/946",94632,"NEW CARLISLE 1","QUEBEC","","CANADA","","CWOC ","AWOS","","","CWOC (AWOS TASK)","","","","","","",""
"7118","146/946",94633,"POINT LEPREAU","NEW BRUNSWICK","","CANADA","","CWPE ","AWOS","","","CWPE (AWOS TASK)","","","","","","",""
"7119","146/946",94634,"ILE BICQUETTE","QUEBEC","","CANADA","","CWQO ","AWOS","","","CWQO (AWOS TASK)","","","","","","",""
"7120","146/946",94635,"BRIER ISLAND","NOVA SCOTIA","","CANADA","","CWVU ","AWOS","","","CWVU (AWOS TASK)","","","","","","",""
"7121","146/946",94636,"GRAND ETANG","NOVA SCOTIA","","CANADA","","CWZQ ","AWOS","","","CWZQ (AWOS TASK)","","","","","","",""
"7122","146/946",94637,"AMQUI","QUEBEC","","CANADA","","CWXS ","AWOS","","","CWXS (AWOS TASK)","","","","","","",""
"7123","146/946",94638,"CONFEDERATION BRIDGE","PRINCE EDWARD ISLAND","","CANADA","","CXBP ","AWOS","","","CXBP (AWOS TASK)","","","","","","",""
"7124","146/946",94639,"CHETICAMP","NOVA SCOTIA","","CANADA","","CXCH ","AWOS","","","CXCH (AWOS TASK)","","","","","","",""
"7125","146/946",94640,"KENTVILLE","NOVA SCOTIA","","CANADA","","CXKT ","AWOS","","","CXKT (AWOS TASK)","","","","","","",""
"7126","146/946",94641,"MALAY FALLS","NOVA SCOTIA","","CANADA","","CXMY ","AWOS","","","CXMY (AWOS TASK)","","","","","","",""
"7127","146/946",94642,"NORTH MOUNTAIN","NOVA SCOTIA","","CANADA","","CXNM ","AWOS","","","CXNM (AWOS TASK)","","","","","","",""
"7128","146/946",94643,"CHATHAM","NOVA SCOTIA","","CANADA","","CWCQ ","AWOS","","","CWCQ (AWOS TASK)","","","","","","",""
"7129","146/946",94644,"OLD TOWN 2 W","ME","","US","UNIVERSITY OF MAINE (ROGERS FARM)","","USCRN","","","GOES ID# 02D3A8 ","","","","","","",""
"7130","146/946",94645,"LIMESTONE 4 NNW","ME","","US","AROOSTOOK NWF (FIRE TRAINING CENTER)","","USCRN","","","GOES ID# 02E632","","","","","","",""
"7131","146/946",94646,"BATHURST","NEW BRUNSWICK","","CANADA","BATHURST AIRPORT","CZBF","AWOS","","","","","","","","","",""
"7132","146/946",94647,"GREAT ROUND SHOAL","MA","","US","","","LIGHTHOUSE","5/23/2006","","","","","","","","",""
"7133","146/946",94648,"STONEHORSE","MA","","US","SHOVELFUL SHOAL","","LIGHTHOUSE","5/23/2006","","","","","","","","",""
"7134","146/946",94649,"CARIBOU TEST","ME","AROOSTOOK","US","","","UA","05/08/2012","","","46 52 06N / -68 00 49W","","625 FT / 190.5 M","","","",""
"7135","147/947",94700,"BERLIN","NH","","US","","BML","SAWRS/FAA EXP","","","","44*34'30""N 71*10'34""W","","","","","",""
"7136","147/947",94701,"BOSTON","MA","","US","","","WBO","","","","","","","","","",""
"7137","147/947",94702,"BRIDGEPORT","CT","","US","","BDR","WBO/NWS","","","","41*09'48""N 73*07'36""W","","","","","",""
"7138","147/947",94703,"BROOKHAVEN L.I.","NY","","US","","","WB/WFO/NEXRAD/U/A","","","UPTON NY OKX (NYC WFO,NEXRAD, U/A)","","","","","","",""
"7139","147/947",94704,"DANSVILLE","NY","LIVINGSTON","US","DANSVILLE MUNICIPAL AP","DSV","CAA/FAA/ASOS","3/1/2000","3/1/2000","FAA/ASOS (3/1/2000)","42*34'15""N 77*42'47""W","","","662 FT","","",""
"7140","147/947",94705,"MONTPELIER","VT","","US","","MPV","CAA/FAA","","","","44*12'12""N 72*33'46""W","","","","","",""
"7141","147/947",94706,"NEW YORK","NY","","US","","","WBO","","","","","","","","","",""
"7142","147/947",94707,"PROVIDENCE","RI","","US","","","WBO","","","","","","","","","",""
"7143","147/947",94708,"AMBROSE LIGHTSHIP","NY","","US","","","USCG","","","","","","","","","",""
"7144","147/947",94709,"AUBURN","ME","","US","LEWISTON AP","","2ND ORDER","","","","","","","","","",""
"7145","147/947",94710,"BLAIRSVILLE","PA","","US","","","2ND ORDER","","","","","","","","","",""
"7146","147/947",94711,"BOSWELL","PA","","US","","","2ND ORDER","","","","","","","","","",""
"7147","147/947",94712,"BURLINGTON","VT","","US","","","WBO","","","","","","","","","",""
"7148","147/947",94713,"DITCH PLAIN","NY","","US","","","USCG","","","","","","","","","",""
"7149","147/947",94714,"DIERHAM","NH","","US","","","2ND ORDER","","","","","","","","","",""
"7150","147/947",94715,"E. MORICHES","NY","","US","","","USCG","","","","","","","","","",""
"7151","147/947",94716,"E. WATERFORD","PA","","US","","","2ND ORDER","","","","","","","","","",""
"7152","147/947",94717,"FIRE ISLAND","NY","","US","","","USCG","","","","","","","","","",""
"7153","147/947",94718,"HARRISBURG","PA","","US","","","WBO","","","","","","","","","",""
"7154","147/947",94719,"HARTFORD","CT","","US","RENTSCHLER AP","","","","","","","","","","","",""
"7155","147/947",94720,"HYANNIS","MA","","US","","HYA","2ND ORDER/FAA","","","","41*40'07""N 70*16'48""W","","","","","",""
"7156","147/947",94721,"KEENE","NH","","US","","","2ND ORDER","","","","","","","","","",""
"7157","147/947",94722,"KNAPP CREEK","NY","","US","","","2ND ORDER","","","","","","","","","",""
"7158","147/947",94723,"LAWRENCE","MA","","US","","LWM","2ND ORDER/FAA","","","","42*43'02""N 71*07'26""W","","","","","",""
"7159","147/947",94724,"MARTHA'S VINEYARD","MA","","US","","","2ND ORDER","","","","","","","","","",""
"7160","147/947",94725,"MASSENA","NY","ST LAWRENCE","US","MASSENA INTL AP RICHARDS FIELD","MSS","2ND ORDER/FAA/ASOS","9/13/2000","9/13/2000","FAA/ASOS (9/13/2000)","44*56'09""N 74*50'44""W","","","214 FT","","",""
"7161","147/947",94726,"NEW BEDFORD","MA","","US","","EWB","2ND ORDER/FAA","","","","41*40'35""N 70*57'30""W","","","","","",""
"7162","147/947",94727,"NEWPORT","VT","","US","","","2ND ORDER","","","","","","","","","",""
